1949.25,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,322.5,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,488.9,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,490.3,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1105.9,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1474.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1545.1,1628.4,1628.4,1628.4,1628.4,1628.4
1949.5,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,326.1,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,493.4,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,494.8,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1114.3,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1312.6,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1490.7,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1562.6,1646.7,1646.7,1646.7,1646.7,1646.7
1949.75,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,489.2,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,490.8,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1103.3,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1301.9,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1474.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1546.5,1629.9,1629.9,1629.9,1629.9,1629.9
1950,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,339.6,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,511.5,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,512.6,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1148.2,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1350.9,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1538.2,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1610.5,1696.8,1696.8,1696.8,1696.8,1696.8
1950.25,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,348.5,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,525.1,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,526.4,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1393.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1584.5,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1658.8,1747.3,1747.3,1747.3,1747.3,1747.3
1950.5,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,362.8,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,542.4,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,543.8,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1225.3,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1445.2,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1644.1,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1815.8,1815.8,1815.8,1815.8,1815.8
1950.75,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,370.1,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,556.3,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1260.2,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1484.5,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1678.6,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1753.9,1848.9,1848.9,1848.9,1848.9,1848.9
1951,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,374.8,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,562.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,564.4,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1286.6,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1504.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1693.1,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1773.5,1871.3,1871.3,1871.3,1871.3,1871.3
1951.25,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,381.5,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,573.2,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,575.9,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1320.4,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1803.7,1903.1,1903.1,1903.1,1903.1,1903.1
1951.5,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,388.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,584.7,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,587.9,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1585.4,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1758.2,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1839.8,1941.1,1941.1,1941.1,1941.1,1941.1
